Date,Close,High,Low,Open,Volume,Daily_Return,Volatility_7d,MA_7d,MA_30d,RSI,Movement
1950-05-24,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,1850000,-0.0010688696629406,0.0048098213899974,18.60000010899135,18.1910000483195,78.78792549379244,0.0
1950-05-25,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,1480000,0.0,0.003949917998791,18.63571439470564,18.214666748046877,76.40458106880176,0.0
1950-05-26,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,1330000,-0.0010701154195916,0.0039297479663127,18.65714291163853,18.23833344777425,73.25582684796856,0.0
1950-05-29,18.71999931335449,18.71999931335449,18.71999931335449,18.71999931335449,1110000,0.0026780523222402,0.0039565226925605,18.680000032697404,18.266333452860515,74.72526781541015,1.0
1950-05-31,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,1530000,0.003205201682257,0.0033892055741828,18.694285801478795,18.291333452860517,75.78949270488462,1.0
1950-06-01,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,1580000,-0.000532493531214,0.0026799845614637,18.718571526663645,18.315333493550614,75.0,0.0
1950-06-02,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,1450000,0.0010655544632871,0.0017577550554632,18.730000359671457,18.344000180562336,85.05754938285138,1.0
1950-06-05,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,1630000,-0.0101117895050557,0.0044537112782045,18.717143195016043,18.365333557128903,67.34695466346959,0.0
1950-06-06,18.8799991607666,18.8799991607666,18.8799991607666,18.8799991607666,2250000,0.0150536975029218,0.0074582252541473,18.74428585597447,18.40033353169759,70.37034420641788,1.0
1950-06-07,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,1750000,0.002648365817361,0.0073791803241434,18.781428745814733,18.43700021107992,69.52381644390029,1.0
1950-06-08,19.13999938964844,19.13999938964844,19.13999938964844,19.13999938964844,1780000,0.0110934538345062,0.0081528330629317,18.841428756713867,18.483000183105467,73.77050205509113,1.0
1950-06-09,19.26000022888184,19.26000022888184,19.26000022888184,19.26000022888184,2130000,0.006269636523515,0.0082348241443757,18.910000119890487,18.52966683705648,73.77050205509113,1.0
1950-06-12,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,1790000,0.0072689194176902,0.0081027199845759,19.0,18.5776668548584,81.25,1.0
1950-06-13,19.25,19.25,19.25,19.25,1790000,-0.0077319392515347,0.0093558061074176,19.065714154924667,18.61200021107992,70.45458486258417,0.0
1950-06-14,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,1650000,-0.014025997805905,0.0103671509798121,19.11999974931989,18.641000175476076,59.235627778256976,0.0
1950-06-15,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,1530000,-0.0026343118159346,0.0089859480862543,19.127142769949774,18.66300017038981,57.4073965057862,0.0
1950-06-16,18.96999931335449,18.96999931335449,18.96999931335449,18.96999931335449,1180000,0.0021129956436278,0.0089660035458928,19.132856913975303,18.69133345286052,59.1463216070116,1.0
1950-06-19,18.920000076293945,18.920000076293945,18.920000076293945,18.920000076293945,1290000,-0.002635700520313,0.0076214541382313,19.10142844063895,18.71466681162516,56.09758650527079,0.0
1950-06-20,18.82999992370605,18.82999992370605,18.82999992370605,18.82999992370605,1470000,-0.004756879081658,0.0068145580272808,19.03999982561384,18.73333346048991,51.49698478687925,0.0
1950-06-21,19.0,19.0,19.0,19.0,1750000,0.0090281506629175,0.0072814597677801,18.98285702296666,18.75766677856445,56.28414731001016,1.0
1950-06-22,19.15999984741211,19.15999984741211,19.15999984741211,19.15999984741211,1830000,0.0084210446006374,0.0080337658871532,18.969999858311244,18.78666674296061,59.39084820002208,1.0
1950-06-23,19.13999938964844,19.13999938964844,19.13999938964844,19.13999938964844,1700000,-0.0010438652360622,0.0055406028526978,18.99285697937012,18.815000025431317,64.99999470180148,0.0
1950-06-26,18.11000061035156,18.11000061035156,18.11000061035156,18.11000061035156,3950000,-0.0538139400283331,0.0216916453685468,18.8757141658238,18.81266670227051,34.90197339732059,0.0
1950-06-27,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,4860000,-0.0110436640639942,0.0214299927168121,18.724285670689174,18.801000022888186,31.111081284226344,0.0
1950-06-28,18.11000061035156,18.11000061035156,18.11000061035156,18.11000061035156,2600000,0.0111669885339698,0.0226061831906912,18.608571461268838,18.790000025431315,30.85503150317584,1.0
1950-06-29,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,3040000,-0.0369961376981389,0.0254184399155982,18.410000119890487,18.754000027974445,21.913566438177146,0.0
1950-06-30,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,2660000,0.0143348619463508,0.0261698490508925,18.22285733904157,18.72500006357829,24.477613979790064,1.0
1950-07-03,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,1550000,-0.0028265202317498,0.0251876697632327,18.005714416503906,18.690333366394043,25.230759840745197,0.0
1950-07-05,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,1400000,0.0096371928671212,0.026225995445734,17.81571442740304,18.66400000254313,31.428567968528128,1.0
1950-07-06,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,1570000,0.0056148447202906,0.0179752099881154,17.78714288984026,18.63733336130778,34.06249664723953,1.0
1950-07-07,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,1870000,-0.0134003223429866,0.0182055520266294,17.752857208251953,18.60333334604899,30.882372740634352,0.0
1950-07-10,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,1960000,-0.0045274433141277,0.0172884741240527,17.678571428571427,18.566666666666663,30.612258516194927,0.0
1950-07-11,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,3250000,-0.0153496563627913,0.0113099541481968,17.661428451538086,18.52166665395101,29.085883992072624,0.0
1950-07-12,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,3200000,-0.025981458632779,0.0124483466551627,17.54428563799177,18.460000038146973,22.62212788449611,0.0
1950-07-13,16.690000534057617,16.690000534057617,16.690000534057617,16.690000534057617,2660000,-0.0106698456562709,0.0123954623061498,17.40857151576451,18.39033336639404,18.4143452065326,0.0
1950-07-14,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,1900000,0.0107849190782511,0.0126692896568352,17.274285997663224,18.32700004577637,22.11305089900756,1.0
1950-07-17,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,1520000,-0.0112626274217927,0.0112514376548046,17.09857177734375,18.256666692097983,27.8637953718204,0.0
1950-07-18,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,1820000,0.0227817238497705,0.0165319381114903,17.011428833007812,18.20533332824707,37.53665771164148,1.0
1950-07-19,17.360000610351562,17.360000610351562,17.360000610351562,17.360000610351562,2430000,0.0175850617702588,0.01859632368455,16.97857175554548,18.154666709899903,39.31624581850746,1.0
1950-07-20,17.610000610351562,17.610000610351562,17.610000610351562,17.610000610351562,3160000,0.0144009211526714,0.0183631184050563,17.020000457763672,18.110666720072427,52.750808462202734,1.0
1950-07-21,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,2810000,-0.0011357442970169,0.0137603186925082,17.1228575025286,18.05900007883708,48.25174312171341,0.0
1950-07-24,17.479999542236328,17.479999542236328,17.479999542236328,17.479999542236328,2300000,-0.0062535877997351,0.0129418408762853,17.235714503696986,17.99966672261556,47.26027844658317,0.0
1950-07-25,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,2770000,-0.0143020598711077,0.0149412411877028,17.28714288984026,17.927333386739097,40.33334075079552,0.0
1950-07-26,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,2460000,0.0023215854085942,0.0135828457989502,17.371428625924246,17.861333401997886,39.11566567709523,1.0
1950-07-27,17.5,17.5,17.5,17.5,2300000,0.0133178654394843,0.011890054270442,17.434285845075333,17.81200008392334,47.09897699791364,1.0
1950-07-28,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,2050000,0.0108571733747209,0.0108033144301002,17.481428691319056,17.770666758219402,51.64474158900816,1.0
1950-07-31,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,1590000,0.0084793450538052,0.009935354122062,17.514285768781388,17.73300011952718,58.90411137863327,1.0
1950-08-01,18.020000457763672,18.020000457763672,18.020000457763672,18.020000457763672,1970000,0.010089703118622,0.0102645912682418,17.575714383806503,17.70300013224284,71.69807789889626,1.0
1950-08-02,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,1980000,-0.0038845556629306,0.0099227150716587,17.64285741533552,17.673666826883952,74.80312654643375,0.0
1950-08-03,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,1660000,0.0022283569068863,0.006126347133235,17.751428876604354,17.64000015258789,73.33329624602239,1.0
1950-08-04,18.13999938964844,18.13999938964844,18.13999938964844,18.13999938964844,1600000,0.0083379444379476,0.0059095157391818,17.875714438302175,17.6060001373291,80.93217599327579,1.0
1950-08-07,18.40999984741211,18.40999984741211,18.40999984741211,18.40999984741211,1850000,0.0148842594734455,0.0062080497585,18.005714416503906,17.581666819254558,79.9999830458043,1.0
1950-08-08,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,2180000,0.0027158738443757,0.0061897852868427,18.11571420942034,17.593333435058593,77.49996185302734,1.0
1950-08-09,18.61000061035156,18.61000061035156,18.61000061035156,18.61000061035156,1760000,0.0081257602014226,0.006168744603161,18.22571427481515,17.616666793823242,76.31576833964431,1.0
1950-08-10,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328,1870000,-0.0069855488367326,0.007538717728477,18.291428429739817,17.629000091552733,72.13926477007459,0.0
1950-08-11,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,1680000,-0.0108224491636874,0.0090050537487923,18.338571275983536,17.657000096639,69.04764283540946,0.0
1950-08-14,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1280000,0.0005470584521991,0.009040235108951,18.381428582327707,17.677000109354655,78.49465122193328,1.0
1950-08-15,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,1330000,0.0016401737449562,0.0086532288092832,18.40714291163853,17.69966678619385,78.37838116486516,1.0
1950-08-16,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,1770000,0.0010917280620545,0.006345157473838,18.397142955235072,17.7173334757487,75.60977028070599,1.0
1950-08-17,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,2170000,0.0109051669179638,0.0076611571034511,18.408571788242885,17.73833351135254,75.75759327225963,1.0
1950-08-18,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1780000,0.0075512072672654,0.0075701671455756,18.418571744646343,17.7720001856486,75.60977028070599,1.0
1950-08-21,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,1840000,0.0010706882996212,0.0068054064426438,18.450000490461075,17.80900020599365,72.97299038850642,1.0
1950-08-22,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1550000,-0.0010695431522821,0.0043764262844424,18.50714329310826,17.85433355967204,75.52445407158825,0.0
1950-08-23,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,1580000,0.0074946138844358,0.0044860124541898,18.582857404436385,17.919333521525065,77.12416834027084,1.0
1950-08-24,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,1620000,-0.0015939840479979,0.0049262485626642,18.650000435965403,17.98933353424072,73.04970199365299,0.0
1950-08-25,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1610000,-0.0133049487929194,0.0081292892032681,18.678571973528182,18.04500020345052,54.676299467588784,0.0
1950-08-28,18.530000686645508,18.530000686645508,18.530000686645508,18.530000686645508,1300000,-0.000539386644445,0.0070155989328848,18.67714336940221,18.106666882832844,52.59265119972195,0.0
1950-08-29,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1890000,0.0005396777394099,0.0062018171745197,18.65714345659529,18.15600026448568,47.107448438495055,1.0
1950-08-30,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,1490000,-0.0059331502114132,0.0063640861109743,18.618571962629044,18.191666920979817,47.89918929575478,0.0
1950-08-31,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945,1140000,-0.0005426060073926,0.0063808223954748,18.581429072788783,18.218666903177898,56.99996948242188,0.0
1950-09-01,18.549999237060547,18.549999237060547,18.549999237060547,18.549999237060547,1290000,0.0070575005552744,0.0062738572454956,18.542857578822545,18.25066687266032,61.60707899496255,1.0
1950-09-05,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1250000,0.007008144121942,0.0071572507609932,18.527143205915177,18.290666898091636,64.75410861245216,1.0
1950-09-06,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1300000,-0.0074946138844359,0.0056446023396717,18.527143205915177,18.334333610534667,57.46271418526331,0.0
1950-09-07,18.59000015258789,18.59000015258789,18.59000015258789,18.59000015258789,1340000,0.0026968303447425,0.005723732013618,18.535714558192662,18.378333600362144,52.10081070424522,1.0
1950-09-08,18.75,18.75,18.75,18.75,1960000,0.0086067695588392,0.0064984056477573,18.56571442740304,18.420000267028808,52.89255156150495,1.0
1950-09-11,18.61000061035156,18.61000061035156,18.61000061035156,18.61000061035156,1860000,-0.0074666341145833,0.006813985047569,18.591428756713867,18.45066693623861,46.6165305706853,0.0
1950-09-12,18.8700008392334,18.8700008392334,18.8700008392334,18.8700008392334,1680000,0.0139709951829456,0.0081901903594016,18.65571457999093,18.485000292460125,56.050980949569386,1.0
1950-09-13,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,2600000,0.0116586806343474,0.0086940424058065,18.73285756792341,18.520666948954265,58.18184340299212,1.0
1950-09-14,19.18000030517578,19.18000030517578,19.18000030517578,19.18000030517578,2350000,0.0047145181701682,0.0086107553068903,18.80428613935198,18.561666933695477,61.40349703078083,1.0
1950-09-15,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,2410000,0.0057351725026759,0.007020401232692,18.91142899649484,18.605000305175786,73.88535496129418,1.0
1950-09-18,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,2040000,0.004147222390314,0.006937831115122,19.022857666015625,18.64600035349528,75.60977028070599,1.0
1950-09-19,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,1590000,-0.0030976443309947,0.0075617972677833,19.10285758972168,18.676000340779623,72.78101500259015,0.0
1950-09-20,19.209999084472656,19.209999084472656,19.209999084472656,19.209999084472656,2100000,-0.0051786838029747,0.0070001754360293,19.188571657453263,18.701000340779625,73.21424516691567,0.0
1950-09-21,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,1650000,0.0083290870581076,0.0059882579459003,19.26000022888184,18.72633368174235,75.95627902710726,1.0
1950-09-22,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,2510000,0.003613819916953,0.0048907251834862,19.310000283377512,18.75833371480306,75.14124598191145,1.0
1950-09-25,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,2020000,-0.0010288301036119,0.0049599104905085,19.34428596496582,18.796333694458006,72.28912617097869,0.0
1950-09-26,19.13999938964844,19.13999938964844,19.13999938964844,19.13999938964844,2280000,-0.0144181609446698,0.0074907187756484,19.32285717555455,18.82466697692871,66.66659602424448,0.0
1950-09-27,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,2360000,0.0141066074385403,0.0093631614626842,19.32857131958008,18.861000315348303,70.29697921938617,1.0
